fecha,gps,longitud,latitud,cuenca,region,codigo_region,codigo_distrito,poblacion,organizacion,permiso,ano_construcion,tipo_extracion,grupo_tipo_extracion,grupo_gestion,pago,calidad_agua,calida_grupo,cantidad,fuente,tipo_PuntoAgua
2011-07-27,0,33,-2.68611809        ,Lake Victoria          ,Mwanza       ,19,7,0,VWC             ,Y,,other        ,other          ,user-group,never pay            ,milky          ,milky  ,insufficient,shallow well        ,other                      
2011-07-27,1133,31.1,-6.26639243        ,Lake Rukwa             ,Rukwa        ,15,1,387,VWC             ,Y,1993,nira/tanira  ,nira/tanira    ,user-group,pay when scheme fails,salty          ,salty  ,enough      ,hand dtw            ,hand pump                  
2011-07-27,1259,33,-2.07570206        ,Lake Victoria          ,Mwanza       ,19,1,250,VWC             ,Y,1982,other        ,other          ,user-group,never pay            ,soft           ,good   ,insufficient,lake                ,communal standpipe multiple
2011-07-27,0,33.3,-3.22237726        ,Lake Victoria          ,Mwanza       ,19,4,0,VWC             ,Y,,mono         ,mono           ,user-group,pay per bucket       ,soft           ,good   ,enough      ,machine dbh         ,communal standpipe multiple
2011-07-27,0,0,-2e-08             ,Lake Victoria          ,Shinyanga    ,17,1,0,Parastatal      ,N,,other        ,other          ,parastatal,never pay            ,unknown        ,unknown,dry         ,shallow well        ,other                      
2011-07-27,0,33.9,-9.48422789        ,Lake Nyasa             ,Mbeya        ,12,3,0,Water authority ,Y,,gravity      ,gravity        ,commercial,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-27,0,33.9,-9.48555103        ,Lake Nyasa             ,Mbeya        ,12,3,0,Water authority ,Y,,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-27,0,33.1,-2.56046492        ,Lake Victoria          ,Mwanza       ,19,2,0,VWC             ,Y,,other        ,other          ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-07-27,0,30.5,-2.48226589        ,Lake Victoria          ,Kagera       ,18,30,0,VWC             ,N,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2011-07-27,0,30.5,-2.45834085        ,Lake Victoria          ,Kagera       ,18,30,0,VWC             ,N,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,other                      
2011-07-27,1303,33,-2.05679833        ,Lake Victoria          ,Mwanza       ,19,1,250,VWC             ,Y,1982,other        ,other          ,user-group,never pay            ,soft           ,good   ,insufficient,lake                ,communal standpipe         
2011-07-27,0,33.5,-9.16526258        ,Lake Nyasa             ,Mbeya        ,12,4,0,VWC             ,,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2011-07-27,0,32.7,-2.51456752        ,Lake Victoria          ,Mwanza       ,19,5,0,VWC             ,Y,,other        ,other          ,user-group,never pay            ,salty          ,salty  ,dry         ,shallow well        ,hand pump                  
2011-07-27,0,33,-2.54390719        ,Lake Victoria          ,Mwanza       ,19,2,0,VWC             ,Y,,swn 80       ,swn 80         ,user-group,never pay            ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2011-07-27,1797,31.4,-7.77256043        ,Lake Rukwa             ,Rukwa        ,15,3,1,VWC             ,N,1995,other        ,other          ,user-group,pay annually         ,soft           ,good   ,enough      ,shallow well        ,other                      
2011-07-27,1148,31.1,-6.26645004        ,Lake Rukwa             ,Rukwa        ,15,1,400,Water authority ,Y,1982,gravity      ,gravity        ,commercial,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-27,0,33.9,-9.43339211        ,Lake Nyasa             ,Mbeya        ,12,3,0,VWC             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-27,0,33,-2.68125882        ,Lake Victoria          ,Mwanza       ,19,7,0,VWC             ,Y,,other        ,other          ,user-group,never pay            ,milky          ,milky  ,seasonal    ,shallow well        ,other                      
2011-07-27,0,30.9,-1.21296622        ,Lake Victoria          ,Kagera       ,18,1,0,WUG             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-28,0,33.1,-3.22665421        ,Lake Victoria          ,Mwanza       ,19,4,0,VWC             ,Y,,submersible  ,submersible    ,user-group,pay per bucket       ,soft           ,good   ,enough      ,lake                ,communal standpipe multiple
2011-07-28,0,31.5,-2.64014842        ,Lake Victoria          ,Kagera       ,18,8,0,VWC             ,Y,,swn 80       ,swn 80         ,user-group,never pay            ,coloured       ,colored,insufficient,hand dtw            ,hand pump                  
2011-07-28,1688,31.2,-7.85595471        ,Lake Rukwa             ,Rukwa        ,15,3,1,                ,Y,1983,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,insufficient,river               ,communal standpipe         
2011-07-28,0,33.1,-2.52582168        ,Lake Victoria          ,Mwanza       ,19,2,0,VWC             ,Y,,other        ,other          ,user-group,never pay            ,soft           ,good   ,seasonal    ,shallow well        ,other                      
2011-07-28,0,30.6,-2.50634494        ,Lake Victoria          ,Kagera       ,18,30,0,VWC             ,N,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,other                      
2011-07-28,0,33.9,-9.49269353        ,Lake Nyasa             ,Mbeya        ,12,3,0,VWC             ,Y,,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-28,0,33.9,-9.45557202        ,Lake Nyasa             ,Mbeya        ,12,3,0,VWC             ,Y,,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-28,0,30.6,-2.51827867        ,Lake Victoria          ,Kagera       ,18,30,0,VWC             ,N,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,other                      
2011-07-28,0,32.8,-2.49844314        ,Lake Victoria          ,Mwanza       ,19,5,0,VWC             ,Y,,other        ,other          ,user-group,never pay            ,soft           ,good   ,enough      ,lake                ,communal standpipe         
2011-07-28,1684,31.2,-7.85162161        ,Lake Rukwa             ,Rukwa        ,15,3,150,VWC             ,Y,1982,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-07-28,1238,33,-2.02200429        ,Lake Victoria          ,Mwanza       ,19,1,450,                ,Y,2000,other        ,other          ,user-group,never pay            ,soft           ,good   ,insufficient,spring              ,other                      
2011-07-28,0,31.5,-2.64825501        ,Lake Victoria          ,Kagera       ,18,8,0,VWC             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe multiple
2011-07-28,0,33.5,-9.09039805        ,Lake Nyasa             ,Mbeya        ,12,4,0,Parastatal      ,,,other        ,other          ,parastatal,never pay            ,soft           ,good   ,seasonal    ,rainwater harvesting,communal standpipe         
2011-07-28,0,32.3,-8.34934659        ,Lake Rukwa             ,Mbeya        ,12,6,0,VWC             ,N,,swn 80       ,swn 80         ,user-group,never pay            ,soft           ,good   ,insufficient,machine dbh         ,hand pump                  
2011-07-28,0,32.8,-2.52920683        ,Lake Victoria          ,Mwanza       ,19,5,0,VWC             ,Y,,nira/tanira  ,nira/tanira    ,user-group,never pay            ,salty          ,salty  ,seasonal    ,shallow well        ,hand pump                  
2011-07-28,0,30.8,-1.41456324        ,Lake Victoria          ,Kagera       ,18,1,0,WUG             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2011-07-28,0,32.5,-8.365677499999999 ,Lake Rukwa             ,Mbeya        ,12,6,0,VWC             ,N,,swn 80       ,swn 80         ,user-group,pay monthly          ,salty          ,salty  ,insufficient,machine dbh         ,hand pump                  
2011-07-28,0,33.1,-3.22836361        ,Lake Victoria          ,Mwanza       ,19,4,0,VWC             ,Y,,submersible  ,submersible    ,user-group,pay per bucket       ,soft           ,good   ,enough      ,lake                ,communal standpipe multiple
2011-07-28,0,33,-2.66085134        ,Lake Victoria          ,Mwanza       ,19,7,0,VWC             ,N,,other        ,other          ,user-group,other                ,soft           ,good   ,dry         ,shallow well        ,other                      
2011-07-28,0,33.2,-3.20456384        ,Lake Victoria          ,Mwanza       ,19,4,0,VWC             ,Y,,nira/tanira  ,nira/tanira    ,user-group,pay annually         ,soft           ,good   ,enough      ,machine dbh         ,hand pump                  
2011-07-28,0,31.8,-1.15760513        ,Lake Victoria          ,Kagera       ,18,2,0,VWC             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,insufficient,rainwater harvesting,communal standpipe         
2011-07-28,0,0,-2e-08             ,Lake Victoria          ,Mwanza       ,19,6,0,VWC             ,Y,,submersible  ,submersible    ,user-group,never pay            ,soft           ,good   ,insufficient,machine dbh         ,communal standpipe multiple
2011-07-28,0,33.1,-2.51184571        ,Lake Victoria          ,Mwanza       ,19,2,0,VWC             ,Y,,other        ,other          ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,other                      
2011-07-28,0,0,-2e-08             ,Lake Victoria          ,Mwanza       ,19,6,0,VWC             ,Y,,afridev      ,afridev        ,user-group,pay monthly          ,soft           ,good   ,insufficient,machine dbh         ,hand pump                  
2011-07-28,0,33.9,-9.45486057        ,Lake Nyasa             ,Mbeya        ,12,3,0,VWC             ,Y,,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2011-07-28,0,33.9,-9.42750951        ,Lake Nyasa             ,Mbeya        ,12,3,0,VWC             ,Y,,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2011-07-28,1112,31.3,-6.38706443        ,Lake Rukwa             ,Rukwa        ,15,1,300,VWC             ,Y,1988,other        ,other          ,user-group,pay annually         ,soft           ,good   ,enough      ,hand dtw            ,other                      
2011-07-28,1097,31.3,-6.39201139        ,Lake Rukwa             ,Rukwa        ,15,1,210,VWC             ,Y,1988,other        ,other          ,user-group,pay annually         ,soft           ,good   ,seasonal    ,hand dtw            ,other                      
2011-07-28,0,32.3,-8.35640701        ,Lake Rukwa             ,Mbeya        ,12,6,0,VWC             ,Y,,submersible  ,submersible    ,commercial,pay per bucket       ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-07-28,0,33.9,-9.49903451        ,Lake Nyasa             ,Mbeya        ,12,3,0,VWC             ,Y,,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-28,0,33.1,-2.54035835        ,Lake Victoria          ,Mwanza       ,19,2,0,VWC             ,Y,,other        ,other          ,user-group,never pay            ,soft           ,good   ,seasonal    ,shallow well        ,other                      
2011-07-28,1246,33,-2.01876887        ,Lake Victoria          ,Mwanza       ,19,1,350,                ,Y,1998,other        ,other          ,user-group,never pay            ,soft           ,good   ,insufficient,shallow well        ,other                      
2011-07-28,0,0,-2e-08             ,Lake Victoria          ,Mwanza       ,19,6,0,VWC             ,Y,,india mark ii,india mark ii  ,user-group,unknown              ,unknown        ,unknown,dry         ,machine dbh         ,hand pump                  
2011-07-28,0,31.8,-1.14140203        ,Lake Victoria          ,Kagera       ,18,2,0,VWC             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,insufficient,rainwater harvesting,communal standpipe         
2011-07-28,0,30.8,-1.40364496        ,Lake Victoria          ,Kagera       ,18,1,0,                ,Y,,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-07-28,1666,31.2,-7.85487481        ,Lake Rukwa             ,Rukwa        ,15,3,200,VWC             ,Y,1982,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-07-28,0,32.3,-8.35957544        ,Lake Rukwa             ,Mbeya        ,12,6,0,VWC             ,Y,,submersible  ,submersible    ,user-group,pay per bucket       ,soft           ,good   ,seasonal    ,river               ,communal standpipe         
2011-07-28,0,30.8,-1.35154364        ,Lake Victoria          ,Kagera       ,18,1,0,                ,Y,,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-07-28,823,32.3,-8.35238588        ,Lake Rukwa             ,Rukwa        ,15,2,500,VWC             ,N,1998,india mark ii,india mark ii  ,user-group,pay when scheme fails,soft           ,good   ,enough      ,machine dbh         ,hand pump                  
2011-07-28,0,33.1,-2.49233509        ,Lake Victoria          ,Mwanza       ,19,2,0,VWC             ,Y,,other        ,other          ,user-group,never pay            ,soft           ,good   ,seasonal    ,shallow well        ,other                      
2011-07-28,0,30.5,-2.4243177000000005,Lake Victoria          ,Kagera       ,18,30,0,VWC             ,N,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-28,0,30.5,-2.45834815        ,Lake Victoria          ,Kagera       ,18,30,0,VWC             ,N,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-28,0,33.1,-2.51453949        ,Lake Victoria          ,Mwanza       ,19,2,0,VWC             ,Y,,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-07-28,0,32.4,-8.41755234        ,Lake Rukwa             ,Mbeya        ,12,6,0,VWC             ,N,,afridev      ,afridev        ,user-group,pay monthly          ,salty          ,salty  ,insufficient,machine dbh         ,hand pump                  
2011-07-28,0,33.1,-2.72001044        ,Lake Victoria          ,Mwanza       ,19,7,0,VWC             ,Y,,afridev      ,afridev        ,user-group,pay annually         ,soft           ,good   ,insufficient,machine dbh         ,hand pump                  
2011-07-28,0,32.3,-8.36141299        ,Lake Rukwa             ,Mbeya        ,12,6,0,VWC             ,N,,india mark ii,india mark ii  ,user-group,never pay            ,soft           ,good   ,dry         ,machine dbh         ,hand pump                  
2011-07-28,0,30.8,-1.40768028        ,Lake Victoria          ,Kagera       ,18,1,0,WUG             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-28,1700,31.2,-7.85435205        ,Lake Rukwa             ,Rukwa        ,15,3,250,VWC             ,Y,1982,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-07-28,0,32.3,-8.35665322        ,Lake Rukwa             ,Mbeya        ,12,6,0,Private operator,Y,,submersible  ,submersible    ,user-group,pay per bucket       ,soft           ,good   ,insufficient,river               ,communal standpipe         
2011-07-28,1233,33,-2.01577419        ,Lake Victoria          ,Mwanza       ,19,1,300,                ,Y,2009,india mark ii,india mark ii  ,user-group,never pay            ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2011-07-28,0,30.9,-1.41687719        ,Lake Victoria          ,Kagera       ,18,1,0,WUG             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2011-07-28,0,33.1,-2.50547069        ,Lake Victoria          ,Mwanza       ,19,2,0,VWC             ,Y,,other        ,other          ,user-group,never pay            ,soft           ,good   ,seasonal    ,shallow well        ,other                      
2011-07-28,1676,31.2,-7.85820073        ,Lake Rukwa             ,Rukwa        ,15,3,500,VWC             ,Y,1982,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-07-28,0,31.8,-1.20498013        ,Lake Victoria          ,Kagera       ,18,2,0,VWC             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,insufficient,spring              ,improved spring            
2011-07-28,0,30.5,-2.45485473        ,Lake Victoria          ,Kagera       ,18,30,0,VWC             ,N,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2011-07-28,0,30.5,-2.43340796        ,Lake Victoria          ,Kagera       ,18,30,0,VWC             ,N,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-28,1665,31.2,-7.85165336        ,Lake Rukwa             ,Rukwa        ,15,3,150,VWC             ,Y,1982,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-07-28,0,33.1,-2.53592642        ,Lake Victoria          ,Mwanza       ,19,2,0,VWC             ,Y,,india mark ii,india mark ii  ,user-group,never pay            ,soft           ,good   ,enough      ,machine dbh         ,hand pump                  
2011-07-28,0,31.5,-2.64057729        ,Lake Victoria          ,Kagera       ,18,8,0,VWC             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe multiple
2011-07-28,0,30.8,-1.40476802        ,Lake Victoria          ,Kagera       ,18,1,0,                ,Y,,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,dry         ,shallow well        ,hand pump                  
2011-07-28,0,33.1,-2.51358908        ,Lake Victoria          ,Mwanza       ,19,2,0,VWC             ,Y,,other        ,other          ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,other                      
2011-07-28,0,0,-2e-08             ,Lake Victoria          ,Mwanza       ,19,6,0,VWC             ,Y,,afridev      ,afridev        ,user-group,pay per bucket       ,soft           ,good   ,insufficient,machine dbh         ,hand pump                  
2011-07-28,796,32.4,-8.30210213        ,Lake Rukwa             ,Rukwa        ,15,2,350,VWC             ,N,2003,swn 80       ,swn 80         ,user-group,never pay            ,salty          ,salty  ,enough      ,machine dbh         ,hand pump                  
2011-07-28,0,31.8,-1.17150455        ,Lake Victoria          ,Kagera       ,18,2,0,VWC             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,improved spring            
2011-07-28,0,32.8,-2.49716738        ,Lake Victoria          ,Mwanza       ,19,5,0,VWC             ,Y,,other        ,other          ,user-group,never pay            ,soft           ,good   ,enough      ,lake                ,communal standpipe         
2011-07-28,1662,31.2,-7.78145152        ,Lake Rukwa             ,Rukwa        ,15,3,300,VWC             ,Y,1983,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-07-28,0,31.5,-2.66563056        ,Lake Victoria          ,Kagera       ,18,8,0,VWC             ,Y,,swn 80       ,swn 80         ,user-group,never pay            ,coloured       ,colored,insufficient,hand dtw            ,hand pump                  
2011-07-28,0,33.2,-3.18950118        ,Lake Victoria          ,Mwanza       ,19,4,0,VWC             ,Y,,afridev      ,afridev        ,user-group,pay annually         ,soft           ,good   ,enough      ,machine dbh         ,hand pump                  
2011-07-28,0,32.3,-8.36033152        ,Lake Rukwa             ,Mbeya        ,12,6,0,VWC             ,Y,,submersible  ,submersible    ,user-group,pay per bucket       ,soft           ,good   ,insufficient,river               ,communal standpipe         
2011-07-28,0,30.6,-2.4914330000000002,Lake Victoria          ,Kagera       ,18,30,0,VWC             ,N,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-28,0,33.1,-2.51567833        ,Lake Victoria          ,Mwanza       ,19,2,0,VWC             ,Y,,other        ,other          ,user-group,never pay            ,soft           ,good   ,insufficient,shallow well        ,other                      
2011-07-28,1281,33,-2.03172479        ,Lake Victoria          ,Mwanza       ,19,1,450,                ,Y,2001,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2011-07-28,0,33.9,-9.48785717        ,Lake Nyasa             ,Mbeya        ,12,3,0,VWC             ,Y,,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-28,1691,31.2,-7.85431544        ,Lake Rukwa             ,Rukwa        ,15,3,300,VWC             ,Y,1983,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,insufficient,river               ,communal standpipe         
2011-07-28,0,33.9,-9.45233929        ,Lake Nyasa             ,Mbeya        ,12,3,0,VWC             ,Y,,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-28,0,33.1,-2.53064965        ,Lake Victoria          ,Mwanza       ,19,2,0,VWC             ,Y,,other        ,other          ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,other                      
2011-07-28,1152,33,-1.98671128        ,Lake Victoria          ,Mwanza       ,19,1,400,                ,Y,1969,other        ,other          ,user-group,never pay            ,soft           ,good   ,insufficient,spring              ,other                      
2011-07-28,0,33.9,-9.47635817        ,Lake Nyasa             ,Mbeya        ,12,3,0,VWC             ,Y,,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-28,0,0,-2e-08             ,Lake Victoria          ,Mwanza       ,19,6,0,VWC             ,Y,,india mark ii,india mark ii  ,user-group,pay annually         ,soft           ,good   ,insufficient,machine dbh         ,hand pump                  
2011-07-28,0,31.8,-1.21251782        ,Lake Victoria          ,Kagera       ,18,2,0,VWC             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,rainwater harvesting,communal standpipe         
2011-07-28,0,30.8,-1.40786922        ,Lake Victoria          ,Kagera       ,18,1,0,WUG             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2011-07-28,0,33.1,-2.49316328        ,Lake Victoria          ,Mwanza       ,19,2,0,Parastatal      ,Y,,gravity      ,gravity        ,parastatal,never pay            ,soft           ,good   ,seasonal    ,rainwater harvesting,other                      
2011-07-28,0,32.8,-2.52211598        ,Lake Victoria          ,Mwanza       ,19,5,0,VWC             ,Y,,nira/tanira  ,nira/tanira    ,user-group,never pay            ,salty abandoned,salty  ,dry         ,shallow well        ,hand pump                  
2011-07-28,0,31.8,-1.21745231        ,Lake Victoria          ,Kagera       ,18,2,0,VWC             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,improved spring            
2011-07-28,0,32.3,-8.36292377        ,Lake Rukwa             ,Mbeya        ,12,6,0,VWC             ,Y,,submersible  ,submersible    ,user-group,pay per bucket       ,soft           ,good   ,insufficient,river               ,communal standpipe         
2011-07-28,0,30.8,-1.40736977        ,Lake Victoria          ,Kagera       ,18,1,0,                ,Y,,other        ,other          ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,other                      
2011-07-28,0,31.5,-2.64034131        ,Lake Victoria          ,Kagera       ,18,8,0,VWC             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe multiple
2011-07-28,0,30.8,-1.41008471        ,Lake Victoria          ,Kagera       ,18,1,0,WUG             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2011-07-28,0,30.8,-1.35571156        ,Lake Victoria          ,Kagera       ,18,1,0,                ,Y,,other        ,other          ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,other                      
2011-07-28,0,33,-2.64132346        ,Lake Victoria          ,Mwanza       ,19,7,0,VWC             ,N,,other        ,other          ,user-group,never pay            ,salty          ,salty  ,dry         ,shallow well        ,other                      
2011-07-29,0,33,-3.2095291         ,Lake Victoria          ,Mwanza       ,19,4,0,VWC             ,Y,,mono         ,mono           ,user-group,pay per bucket       ,soft           ,good   ,enough      ,machine dbh         ,communal standpipe multiple
2011-07-29,0,31.6,-1.76796453        ,Lake Victoria          ,Kagera       ,18,3,0,VWC             ,Y,,ksb          ,submersible    ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-29,0,34,-9.500177800000001 ,Lake Nyasa             ,Mbeya        ,12,3,0,VWC             ,Y,,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2011-07-29,1729,31.4,-7.97071948        ,Lake Tanganyika        ,Rukwa        ,15,3,1,VWC             ,Y,1974,ksb          ,submersible    ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-29,823,32.3,-8.36069267        ,Lake Rukwa             ,Rukwa        ,15,2,500,VWC             ,N,2008,afridev      ,afridev        ,user-group,never pay            ,soft           ,good   ,insufficient,machine dbh         ,hand pump                  
2011-07-29,1146,33.1,-1.96100047        ,Lake Victoria          ,Mwanza       ,19,1,350,                ,Y,1991,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2011-07-29,0,31.6,-1.82212852        ,Lake Victoria          ,Kagera       ,18,3,0,VWC             ,Y,,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-07-29,0,30.6,-2.50722536        ,Lake Victoria          ,Kagera       ,18,30,0,VWC             ,N,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2011-07-29,0,34,-9.50026043        ,Lake Nyasa             ,Mbeya        ,12,3,0,VWC             ,Y,,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2011-07-29,0,33.1,-2.48628897        ,Lake Victoria          ,Mwanza       ,19,2,0,VWC             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,insufficient,rainwater harvesting,other                      
2011-07-29,0,31.8,-1.21203089        ,Lake Victoria          ,Kagera       ,18,2,0,VWC             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,improved spring            
2011-07-29,0,33.9,-9.50134397        ,Lake Nyasa             ,Mbeya        ,12,3,0,VWC             ,Y,,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-29,0,31.6,-1.75385754        ,Lake Victoria          ,Kagera       ,18,3,0,VWC             ,Y,,ksb          ,submersible    ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-29,0,30.8,-1.32818876        ,Lake Victoria          ,Kagera       ,18,1,0,                ,Y,,other        ,other          ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,other                      
2011-07-29,0,33,-2.52374542        ,Lake Victoria          ,Mwanza       ,19,2,0,VWC             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,rainwater harvesting,other                      
2011-07-29,0,34,-9.49569802        ,Lake Nyasa             ,Mbeya        ,12,3,0,VWC             ,Y,,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-07-29,0,33.1,-3.25472579        ,Lake Victoria          ,Mwanza       ,19,4,0,VWC             ,Y,,submersible  ,submersible    ,user-group,pay per bucket       ,soft           ,good   ,enough      ,lake                ,communal standpipe multiple
2011-07-29,0,31.8,-1.21808962        ,Lake Victoria          ,Kagera       ,18,2,0,VWC             ,Y,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,insufficient,spring              ,improved spring            
2011-07-29,1160,33.1,-1.9728804         ,Lake Victoria          ,Mwanza       ,19,1,800,                ,Y,2011,other        ,other          ,other     ,never pay            ,soft           ,good   ,insufficient,rainwater harvesting,other                      
2011-07-29,1190,33,-2.01697144        ,Lake Victoria          ,Mwanza       ,19,1,1,                ,Y,,nira/tanira  ,nira/tanira    ,other     ,never pay            ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2011-07-29,1206,33,-2.0191616000000003,Lake Victoria          ,Mwanza       ,19,1,610,Other           ,Y,1982,gravity      ,gravity        ,other     ,never pay            ,soft           ,good   ,seasonal    ,spring              ,communal standpipe multiple
2011-07-29,0,33.9,-9.49770194        ,Lake Nyasa             ,Mbeya        ,12,3,0,VWC             ,Y,,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
