fecha,gps,longitud,latitud,cuenca,region,codigo_region,codigo_distrito,poblacion,organizacion,permiso,ano_construcion,tipo_extracion,grupo_tipo_extracion,grupo_gestion,pago,calidad_agua,calida_grupo,cantidad,fuente,tipo_PuntoAgua
2011-08-02,0,32.5,-2.339557,'Lake Victoria          ','Mwanza       ',19,5,0,'VWC             ',N,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','dry         ','shallow well        ','hand pump                  '
2011-08-02,0,32.9,-8.944425,'Lake Rukwa             ','Mbeya        ',12,6,0,'VWC             ',N,1997.097914,'swn 80       ','swn 80         ',user-group,'never pay            ','soft           ','good   ','enough      ','machine dbh         ','hand pump                  '
2011-08-02,1175,33.1,-2.106314,'Lake Victoria          ','Mwanza       ',19,1,550,'VWC             ',Y,1996,'other        ','other          ',user-group,'never pay            ','soft           ','good   ',insufficient,'shallow well        ','hand pump                  '
2011-08-02,0,33.6,-9.245288,'Lake Nyasa             ','Mbeya        ',12,4,0,'VWC             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'pay annually         ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2011-08-02,0,32.4,-2.295251,'Lake Victoria          ','Mwanza       ',19,5,0,'VWC             ',N,1997.097914,'swn 80       ','swn 80         ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-02,0,33.4,-2.600294,'Lake Victoria          ','Mwanza       ',19,2,0,'VWC             ',Y,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-02,0,32.5,-2.35853,'Lake Victoria          ','Mwanza       ',19,5,0,'VWC             ',N,1997.097914,'swn 80       ','swn 80         ',user-group,'never pay            ','soft           ','good   ','seasonal    ','shallow well        ','hand pump                  '
2011-08-02,1169,33.1,-2.118463,'Lake Victoria          ','Mwanza       ',19,1,400,'VWC             ',Y,1992,'nira/tanira  ','nira/tanira    ',user-group,'pay monthly          ','soft           ','good   ',insufficient,'shallow well        ','hand pump                  '
2011-08-02,0,33.3,-3.049985,'Lake Victoria          ','Mwanza       ',19,4,0,'VWC             ',Y,1997.097914,'swn 80       ','swn 80         ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-02,1757,31.6,-8.521384,'Lake Tanganyika        ','Rukwa        ',15,2,250,'VWC             ',Y,2003,'gravity      ','gravity        ',user-group,'pay annually         ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2011-08-02,949,31.3,-7.205793,'Lake Rukwa             ','Rukwa        ',15,1,200,'VWC             ',Y,1995,'india mark ii','india mark ii  ',user-group,'pay annually         ','soft           ','good   ','enough      ','machine dbh         ','hand pump                  '
2011-08-02,1678,31.5,-8.456248,'Lake Tanganyika        ','Rukwa        ',15,2,160,'VWC             ',Y,1981,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'river               ','communal standpipe         '
2011-08-02,0,32.9,-8.927327,'Lake Rukwa             ','Mbeya        ',12,6,0,'VWC             ',N,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-02,1150,33.1,-2.12092,'Lake Victoria          ','Mwanza       ',19,1,460,'VWC             ',Y,1990,'other        ','other          ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','improved spring            '
2011-08-02,0,33.4,-2.601717,'Lake Victoria          ','Mwanza       ',19,2,0,'VWC             ',Y,1997.097914,'mono         ','mono           ',user-group,'never pay            ','soft           ','good   ','enough      ','machine dbh         ','communal standpipe         '
2011-08-02,1152,33,-2.108724,'Lake Victoria          ','Mwanza       ',19,1,800,'VWC             ',Y,2011,'other        ','other          ','other     ','never pay            ','soft           ','good   ',insufficient,'lake                ','communal standpipe         '
2011-08-02,0,33.6,-9.224861,'Lake Nyasa             ','Mbeya        ',12,4,0,'VWC             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'pay annually         ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2011-08-02,0,33.6,-9.244633,'Lake Nyasa             ','Mbeya        ',12,4,0,'VWC             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2011-08-02,888,31.3,-7.132734,'Lake Rukwa             ','Rukwa        ',15,1,300,'Water authority ',Y,2004,'other        ','other          ',commercial,'never pay            ','soft           ','good   ',insufficient,'hand dtw            ','other                      '
2011-08-02,0,33.6,-9.236503,'Lake Nyasa             ','Mbeya        ',12,4,0,'VWC             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2011-08-02,0,33.6,-9.240742,'Lake Nyasa             ','Mbeya        ',12,4,0,'VWC             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2011-08-02,0,32.5,-2.418908,'Lake Victoria          ','Mwanza       ',19,5,0,'VWC             ',N,1997.097914,'swn 80       ','swn 80         ',user-group,'never pay            ','soft           ','good   ','dry         ','shallow well        ','hand pump                  '
2011-08-02,0,32.8,-8.932105,'Lake Rukwa             ','Mbeya        ',12,6,0,'VWC             ',N,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','seasonal    ','shallow well        ','hand pump                  '
2011-08-02,1764,31.6,-8.520581,'Lake Tanganyika        ','Rukwa        ',15,2,200,'VWC             ',Y,2003,'gravity      ','gravity        ',user-group,'pay annually         ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2011-08-02,0,33.3,-3.026297,'Lake Victoria          ','Mwanza       ',19,4,0,'VWC             ',Y,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-02,786,30.6,-7.041996,'Lake Tanganyika        ','Rukwa        ',15,3,1,'VWC             ',N,1994,'india mark ii','india mark ii  ',user-group,'never pay            ','soft           ','good   ','enough      ','machine dbh         ','hand pump                  '
2011-08-02,0,33.6,-9.248439,'Lake Nyasa             ','Mbeya        ',12,4,0,'VWC             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'pay annually         ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2011-08-02,0,33.4,-3.08209,'Lake Victoria          ','Mwanza       ',19,4,0,'VWC             ',Y,1997.097914,'swn 80       ','swn 80         ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-02,0,33.3,-3.051994,'Lake Victoria          ','Mwanza       ',19,4,0,'VWC             ',Y,1997.097914,'swn 80       ','swn 80         ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-02,0,33.6,-9.265969,'Lake Nyasa             ','Mbeya        ',12,4,0,'VWC             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2011-08-02,1675,31.5,-8.451232,'Lake Tanganyika        ','Rukwa        ',15,2,170,'VWC             ',Y,2008,'gravity      ','gravity        ',commercial,'never pay            ','soft           ','good   ',insufficient,'river               ','communal standpipe         '
2011-08-02,939,31.3,-7.204198,'Lake Rukwa             ','Rukwa        ',15,1,500,'VWC             ',Y,1995,'india mark ii','india mark ii  ',user-group,'pay annually         ','salty          ','salty  ','enough      ','machine dbh         ','hand pump                  '
2011-08-02,0,33.3,-2.995149,'Lake Victoria          ','Mwanza       ',19,4,0,'VWC             ',Y,1997.097914,'swn 80       ','swn 80         ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-02,0,32.5,-2.374044,'Lake Victoria          ','Mwanza       ',19,5,0,'VWC             ',N,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'unknown              ','soft           ','good   ','dry         ','shallow well        ','hand pump                  '
2011-08-02,1149,33,-2.104657,'Lake Victoria          ','Mwanza       ',19,1,450,'VWC             ',Y,1994,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ',insufficient,'shallow well        ','hand pump                  '
2011-08-02,0,33.6,-9.232396,'Lake Nyasa             ','Mbeya        ',12,4,0,'VWC             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'pay annually         ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2011-08-02,1147,33.1,-2.114372,'Lake Victoria          ','Mwanza       ',19,1,300,'VWC             ',Y,2011,'other        ','other          ',user-group,'never pay            ','soft           ','good   ',insufficient,'machine dbh         ','other                      '
2011-08-02,0,33.4,-3.053925,'Lake Victoria          ','Mwanza       ',19,4,0,'VWC             ',Y,1997.097914,'swn 80       ','swn 80         ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-02,0,33.6,-9.258577,'Lake Nyasa             ','Mbeya        ',12,4,0,'VWC             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2011-08-02,1759,31.6,-8.518923,'Lake Tanganyika        ','Rukwa        ',15,2,230,'VWC             ',Y,2003,'gravity      ','gravity        ',user-group,'pay annually         ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2011-08-02,787,30.6,-7.041918,'Lake Tanganyika        ','Rukwa        ',15,3,1,'VWC             ',Y,1986,'ksb          ','submersible    ',user-group,'never pay            ','unknown        ',unknown,'unknown     ','lake                ','communal standpipe         '
2011-08-02,0,30.7,-1.226753,'Lake Victoria          ','Kagera       ',18,1,0,'VWC             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','spring              ','improved spring            '
2011-08-02,0,31.8,-1.452014,'Lake Victoria          ','Kagera       ',18,2,0,'VWC             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','rainwater harvesting','communal standpipe         '
2011-08-02,0,30.7,-1.229749,'Lake Victoria          ','Kagera       ',18,1,0,'VWC             ',Y,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-02,0,32.5,-2.371625,'Lake Victoria          ','Mwanza       ',19,5,0,'VWC             ',Y,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','dry         ','shallow well        ','hand pump                  '
2011-08-02,1719,31.6,-8.408638,'Lake Tanganyika        ','Rukwa        ',15,2,150,'VWC             ',N,1992,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','enough      ','hand dtw            ','hand pump                  '
2011-08-02,0,30.7,-1.243913,'Lake Victoria          ','Kagera       ',18,1,0,'WUG             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2011-08-02,866,31.4,-7.148766,'Lake Rukwa             ','Rukwa        ',15,1,50,'VWC             ',Y,2000,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','salty abandoned','salty  ','enough      ','hand dtw            ','hand pump                  '
2011-08-02,0,31.7,-1.562378,'Lake Victoria          ','Kagera       ',18,3,0,'VWC             ',Y,1997.097914,'other        ','other          ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','other                      '
2011-08-02,0,32.9,-8.961523,'Lake Rukwa             ','Mbeya        ',12,6,0,'VWC             ',N,1997.097914,'swn 80       ','swn 80         ',user-group,'pay when scheme fails','soft           ','good   ','enough      ','machine dbh         ','hand pump                  '
2011-08-02,0,32.4,-2.351958,'Lake Victoria          ','Mwanza       ',19,5,0,'VWC             ',N,1997.097914,'swn 80       ','swn 80         ',user-group,'never pay            ','soft           ','good   ','dry         ','shallow well        ','hand pump                  '
2011-08-02,0,33.4,-2.633896,'Lake Victoria          ','Mwanza       ',19,2,0,'VWC             ',Y,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-02,773,30.6,-7.052468,'Lake Tanganyika        ','Rukwa        ',15,3,1,'VWC             ',Y,1994,'india mark ii','india mark ii  ',user-group,'never pay            ','soft           ','good   ','enough      ','machine dbh         ','hand pump                  '
2011-08-03,0,31.8,-1.301239,'Lake Victoria          ','Kagera       ',18,6,0,'VWC             ',N,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'rainwater harvesting','communal standpipe         '
2011-08-03,0,32.8,-8.925084,'Lake Rukwa             ','Mbeya        ',12,6,0,'VWC             ',N,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','spring              ','other                      '
2011-08-03,924,31.2,-7.069448,'Lake Rukwa             ','Rukwa        ',15,1,150,'VWC             ',Y,2010,'india mark ii','india mark ii  ',user-group,'pay annually         ','salty          ','salty  ','enough      ','machine dbh         ','hand pump                  '
2011-08-03,22,39.1,-5.054442,'Pangani                ','Tanga        ',4,4,50,'VWC             ',Y,2006,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','river               ','communal standpipe         '
2011-08-03,1599,34.9,-8.888535,'Rufiji                 ','Iringa       ',11,4,150,'VWC             ',N,2009,'nira/tanira  ','nira/tanira    ',user-group,'pay when scheme fails','soft           ','good   ','enough      ','hand dtw            ','hand pump                  '
2011-08-03,0,32.8,-8.941468,'Lake Rukwa             ','Mbeya        ',12,6,0,'VWC             ',N,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','seasonal    ','shallow well        ','hand pump                  '
2011-08-03,0,32.9,-8.906494,'Lake Rukwa             ','Mbeya        ',12,6,0,'VWC             ',N,1997.097914,'swn 80       ','swn 80         ',user-group,'never pay            ','soft           ','good   ','enough      ','machine dbh         ','hand pump                  '
2011-08-03,0,32.9,-8.900156,'Lake Rukwa             ','Mbeya        ',12,6,0,'VWC             ',N,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','seasonal    ','shallow well        ','hand pump                  '
2011-08-03,1790,31.5,-8.490261,'Lake Tanganyika        ','Rukwa        ',15,2,300,'VWC             ',N,2002,'swn 80       ','swn 80         ',user-group,'never pay            ','soft           ','good   ','enough      ','machine dbh         ','hand pump                  '
2011-08-03,1280,33.1,-2.060861,'Lake Victoria          ','Mwanza       ',19,1,1,'VWC             ',Y,1982,'other        ','other          ',user-group,'never pay            ','soft           ','good   ',insufficient,'lake                ','communal standpipe         '
2011-08-03,0,31.8,-1.283258,'Lake Victoria          ','Kagera       ',18,6,0,'VWC             ',N,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2011-08-03,0,31.6,-1.582799,'Lake Victoria          ','Kagera       ',18,3,0,'VWC             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2011-08-03,0,32.8,-8.884274,'Lake Rukwa             ','Mbeya        ',12,6,0,'VWC             ',N,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ',insufficient,'shallow well        ','hand pump                  '
2011-08-03,26,39.1,-5.046829,'Pangani                ','Tanga        ',4,4,260,'VWC             ',Y,2002,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ','enough      ','river               ','communal standpipe multiple'
2011-08-03,0,31.8,-1.285045,'Lake Victoria          ','Kagera       ',18,6,0,'VWC             ',N,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'rainwater harvesting','communal standpipe         '
2011-08-03,0,32.9,-8.907192,'Lake Rukwa             ','Mbeya        ',12,6,0,'VWC             ',N,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','seasonal    ','shallow well        ','hand pump                  '
2011-08-03,1727,31.5,-8.511272,'Lake Tanganyika        ','Rukwa        ',15,2,200,'VWC             ',N,2002,'swn 80       ','swn 80         ',user-group,'pay when scheme fails','salty          ','salty  ','enough      ','machine dbh         ','hand pump                  '
2011-08-03,93,39,-5.017698,'Pangani                ','Tanga        ',4,4,150,'VWC             ',Y,1976,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','river               ','communal standpipe multiple'
2011-08-03,1639,34.9,-8.84365,'Rufiji                 ','Iringa       ',11,4,40,'VWC             ',N,2010,'other - rope ','rope pump      ',user-group,'pay when scheme fails','soft           ','good   ','enough      ','hand dtw            ','hand pump                  '
2011-08-03,0,31.8,-1.278936,'Lake Victoria          ','Kagera       ',18,6,0,'VWC             ',N,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','rainwater harvesting','communal standpipe         '
2011-08-03,0,32.4,-2.508295,'Lake Victoria          ','Mwanza       ',19,5,0,'VWC             ',Y,1997.097914,'mono         ','mono           ',user-group,'never pay            ','soft           ','good   ','enough      ','lake                ','communal standpipe multiple'
2011-08-03,0,31.8,-1.28271,'Lake Victoria          ','Kagera       ',18,6,0,'VWC             ',N,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','unknown        ',unknown,'dry         ','rainwater harvesting','communal standpipe         '
2011-08-03,0,31.8,-1.282282,'Lake Victoria          ','Kagera       ',18,6,0,'VWC             ',N,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'rainwater harvesting','communal standpipe         '
2011-08-03,1256,33.1,-2.049247,'Lake Victoria          ','Mwanza       ',19,1,800,'VWC             ',Y,1997.097914,'other        ','other          ',user-group,'never pay            ','soft           ','good   ',insufficient,'shallow well        ','other                      '
2011-08-03,0,33.4,-2.624636,'Lake Victoria          ','Mwanza       ',19,2,0,'VWC             ',Y,1997.097914,'mono         ','mono           ',user-group,'never pay            ','soft           ','good   ','enough      ','machine dbh         ','communal standpipe         '
2011-08-03,0,30.7,-1.243632,'Lake Victoria          ','Kagera       ',18,1,0,'VWC             ',Y,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-03,0,33.6,-9.234886,'Lake Nyasa             ','Mbeya        ',12,4,0,'VWC             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2011-08-03,0,33.6,-9.341745,'Lake Nyasa             ','Mbeya        ',12,4,0,'VWC             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'river               ','communal standpipe         '
2011-08-03,755,30.5,-7.166632,'Lake Tanganyika        ','Rukwa        ',15,3,1,'VWC             ',N,1994,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','unknown        ',unknown,'unknown     ','shallow well        ','hand pump                  '
2011-08-03,0,33.4,-2.946874,'Lake Victoria          ','Mwanza       ',19,4,0,'VWC             ',Y,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-03,0,32.9,-8.918255,'Lake Rukwa             ','Mbeya        ',12,6,0,'VWC             ',N,1997.097914,'swn 80       ','swn 80         ',user-group,'never pay            ','soft           ','good   ','enough      ','machine dbh         ','hand pump                  '
2011-08-03,0,32.9,-8.912527,'Lake Rukwa             ','Mbeya        ',12,6,0,'VWC             ',N,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','seasonal    ','shallow well        ','hand pump                  '
2011-08-03,965,31.2,-7.106822,'Lake Rukwa             ','Rukwa        ',15,1,400,'VWC             ',Y,1997,'india mark ii','india mark ii  ',user-group,'pay per bucket       ','salty          ','salty  ','enough      ','machine dbh         ','hand pump                  '
2011-08-03,0,33.3,-2.991761,'Lake Victoria          ','Mwanza       ',19,4,0,'VWC             ',Y,1997.097914,'swn 80       ','swn 80         ',user-group,'never pay            ','soft           ','good   ','enough      ','machine dbh         ','hand pump                  '
2011-08-03,0,32.9,-8.903019,'Lake Rukwa             ','Mbeya        ',12,6,0,'VWC             ',N,1997.097914,'swn 80       ','swn 80         ',user-group,'never pay            ','soft           ','good   ','enough      ','machine dbh         ','hand pump                  '
2011-08-03,0,33.6,-9.392668,'Lake Nyasa             ','Mbeya        ',12,4,0,'VWC             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'river               ','communal standpipe         '
2011-08-03,1224,33.1,-2.079282,'Lake Victoria          ','Mwanza       ',19,1,300,'VWC             ',Y,1992,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ',insufficient,'shallow well        ','hand pump                  '
2011-08-03,0,32.8,-8.912653,'Lake Rukwa             ','Mbeya        ',12,6,0,'VWC             ',N,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','spring              ','other                      '
2011-08-03,1630,34.9,-8.880085,'Rufiji                 ','Iringa       ',11,4,40,'VWC             ',N,2009,'nira/tanira  ','nira/tanira    ',user-group,'pay when scheme fails','soft           ','good   ','enough      ','hand dtw            ','hand pump                  '
2011-08-03,0,33.1,-3.056087,'Lake Victoria          ','Mwanza       ',19,7,0,'VWC             ',Y,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'pay annually         ','soft           ','good   ',insufficient,'shallow well        ','hand pump                  '
2011-08-03,0,31.8,-1.302092,'Lake Victoria          ','Kagera       ',18,6,0,'VWC             ',N,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','rainwater harvesting','communal standpipe         '
2011-08-03,0,33.6,-9.347254,'Lake Nyasa             ','Mbeya        ',12,4,0,'VWC             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'river               ','communal standpipe         '
2011-08-03,965,31.2,-7.104497,'Lake Rukwa             ','Rukwa        ',15,1,100,'VWC             ',Y,1997,'india mark ii','india mark ii  ',user-group,'pay annually         ','soft           ','good   ',insufficient,'machine dbh         ','hand pump                  '
2011-08-03,0,33.4,-2.63081,'Lake Victoria          ','Mwanza       ',19,2,0,'VWC             ',Y,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-03,1213,33.1,-2.073469,'Lake Victoria          ','Mwanza       ',19,1,500,'VWC             ',Y,1991,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ',insufficient,'shallow well        ','hand pump                  '
2011-08-03,1147,33,-2.103535,'Lake Victoria          ','Mwanza       ',19,1,300,'VWC             ',Y,2011,'other        ','other          ',user-group,'never pay            ','soft           ','good   ',insufficient,'machine dbh         ','other                      '
2011-08-03,1656,34.9,-8.873135,'Rufiji                 ','Iringa       ',11,4,350,'Water Board     ',N,2007,'other - rope ','rope pump      ',user-group,'pay when scheme fails','soft           ','good   ','enough      ','hand dtw            ','hand pump                  '
2011-08-03,388,37.4,-6.33027,'Wami / Ruvu            ','Morogoro     ',5,6,1,'VWC             ',Y,1997,'other        ','other          ',user-group,'never pay            ','salty          ','salty  ','dry         ','shallow well        ','other                      '
2011-08-03,0,32.3,-2.589401,'Lake Victoria          ','Mwanza       ',19,5,0,'VWC             ',Y,1997.097914,'swn 80       ','swn 80         ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-03,0,33.1,-3.136208,'Lake Victoria          ','Mwanza       ',19,7,0,'VWC             ',Y,1997.097914,'other        ','other          ',user-group,'never pay            ','milky          ','milky  ',insufficient,'dam                 ','other                      '
2011-08-03,1610,31.5,-8.677409,'Lake Tanganyika        ','Rukwa        ',15,2,150,'VWC             ',N,2005,'india mark ii','india mark ii  ',user-group,'pay per bucket       ','soft           ','good   ','enough      ','machine dbh         ','hand pump                  '
2011-08-03,0,33.4,-2.913659,'Lake Victoria          ','Mwanza       ',19,4,0,'VWC             ',Y,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-03,0,32.4,-2.518086,'Lake Victoria          ','Mwanza       ',19,5,0,'Water Board     ',Y,1997.097914,'mono         ','mono           ',user-group,'never pay            ','soft           ','good   ','enough      ','lake                ','communal standpipe multiple'
2011-08-03,763,30.6,-7.071193,'Lake Tanganyika        ','Rukwa        ',15,3,1,'VWC             ',N,1994,'india mark ii','india mark ii  ',user-group,'pay annually         ','unknown        ',unknown,'unknown     ','machine dbh         ','hand pump                  '
2011-08-03,0,33.4,-3.023779,'Lake Victoria          ','Mwanza       ',19,4,0,'VWC             ',Y,1997.097914,'afridev      ','afridev        ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-03,13,39.1,-5.053778,'Pangani                ','Tanga        ',4,4,250,'VWC             ',Y,2006,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ','enough      ','river               ','communal standpipe multiple'
2011-08-03,0,32.9,-8.922056,'Lake Rukwa             ','Mbeya        ',12,6,0,'VWC             ',N,1997.097914,'swn 80       ','swn 80         ',user-group,'never pay            ','soft           ','good   ',insufficient,'machine dbh         ','hand pump                  '
2011-08-03,0,33.4,-2.646256,'Lake Victoria          ','Mwanza       ',19,2,0,'VWC             ',Y,1997.097914,'other        ','other          ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-03,0,31.8,-1.283725,'Lake Victoria          ','Kagera       ',18,6,0,'VWC             ',N,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'rainwater harvesting','communal standpipe         '
2011-08-03,0,32.8,-8.914671,'Lake Rukwa             ','Mbeya        ',12,6,0,'VWC             ',N,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','milky          ','milky  ',insufficient,'shallow well        ','hand pump                  '
2011-08-03,527,37.7,-6.715679,'Wami / Ruvu            ','Morogoro     ',5,5,400,'VWC             ',Y,2008,'afridev      ','afridev        ',user-group,'pay per bucket       ','salty          ','salty  ',insufficient,'shallow well        ','hand pump                  '
2011-08-03,0,33.6,-9.390058,'Lake Nyasa             ','Mbeya        ',12,4,0,'VWC             ',Y,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'river               ','communal standpipe         '
2011-08-03,0,33.4,-2.642159,'Lake Victoria          ','Mwanza       ',19,2,0,'VWC             ',Y,1997.097914,'other        ','other          ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-03,1615,34.9,-8.864069,'Rufiji                 ','Iringa       ',11,4,40,'VWC             ',N,2009,'nira/tanira  ','nira/tanira    ',user-group,'pay when scheme fails','soft           ','good   ','enough      ','hand dtw            ','hand pump                  '
2011-08-03,0,31.8,-1.285256,'Lake Victoria          ','Kagera       ',18,6,0,'VWC             ',N,1997.097914,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'rainwater harvesting','communal standpipe         '
2011-08-03,64,39,-5.036957,'Pangani                ','Tanga        ',4,4,250,'VWC             ',Y,2009,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ','enough      ','river               ','communal standpipe         '
2011-08-03,0,31.6,-1.634991,'Lake Victoria          ','Kagera       ',18,3,0,'VWC             ',Y,1997.097914,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2011-08-03,90,39,-5.020002,'Pangani                ','Tanga        ',4,4,120,'VWC             ',Y,1976,'mono         ','mono           ',user-group,'never pay            ','soft           ','good   ','enough      ','river               ','communal standpipe multiple'
